left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	signed_delta_pearson_r_at_this_exclusion
P1	3972	0.10585909336805344	0.02221110668200305	0.0007617324590682983
P2	3864	0.10834310948848724	0.025997481339302162	0.0032457485795021057
P4	3849	0.1010834202170372	0.024461640761592515	-0.004013940691947937
P5	1953	0.07424475997686386	-0.004671455679308164	-0.030852600932121277
P6	3693	0.18577979505062103	0.09250839472184748	0.0806824341416359
P3	2924	0.07170625030994415	-0.010458473461170955	-0.033391110599040985
