donor_key	n_cells	pearson_r	spearman_rho	estimable	not_estimable_reason
P1	79	-0.1670452505350113	-0.3223384912209944	True	
P2	187	0.02654194086790085	-0.1026610523034455	True	
P3	1127	-0.002188714686781168	-0.02896557803745326	True	
P4	202	-0.02408035285770893	-0.0004935872374252811	True	
P5	2098	0.061704158782958984	0.05194005333969922	True	
P6	358	0.09640870988368988	0.10356216882877857	True	
