donor_key	n_cells	pearson_r	spearman_rho	estimable	not_estimable_reason
P1	79	0.06090465188026428	-0.05685653590087709	True	
P2	187	0.05336703732609749	0.049374767574035486	True	
P3	1127	0.14441615343093872	0.07406613818816339	True	
P4	202	0.1806333363056183	-0.0957701020570914	True	
P5	2098	0.2190106362104416	0.17825512258250661	True	
P6	358	0.1392628699541092	0.1311231748620386	True	
