left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	signed_delta_pearson_r_at_this_exclusion
P1	3972	0.099042147397995	0.011171853922847344	0.0008922815322875977
P2	3864	0.10089617222547531	0.012548377287229769	0.002746306359767914
P4	3849	0.09414910525083542	0.013063278131295238	-0.004000760614871979
P5	1953	0.06110340356826782	-0.014026697775673986	-0.037046462297439575
P6	3693	0.1792467087507248	0.0785825871760127	0.0810968428850174
P3	2924	0.06609451025724411	-0.02076855946013268	-0.03205535560846329
