left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	signed_delta_pearson_r_at_this_exclusion
P1	3972	-0.034570999443531036	-0.14334999937503287	-0.0010042116045951843
P2	3864	-0.02642912231385708	-0.12889996812707868	0.0071376655250787735
P4	3849	-0.028237123042345047	-0.12276289501168625	0.005329664796590805
P5	1953	0.00262789917178452	-0.08662873581233856	0.03619468701072037
P6	3693	0.04134846478700638	-0.07741516838176823	0.07491525262594223
P3	2924	-0.07334825396537781	-0.17243343970818747	-0.039781466126441956
