left_out_group	n_donors_remaining	or_mh_excl	delta_or_vs_full
Chen_2024_Cancer_Cell	111	6.579291481183035	1.659998091453943
Joanito_2022_Nat_Genet	117	4.993387112220428	0.07409372249133561
Pelka_2021_Cell	70	4.79569246127664	-0.12360092845245241
Qi_2022_Nat_Commun	127	4.945930799034999	0.026637409305906523
Qian_2020_Cell_Res	126	4.964740431938367	0.045447042209274535
Sathe_2023_Clin_Cancer_Res	129	4.917082621110076	-0.0022107686190162568
Terekhanova_2023_Nature	128	4.927182168145769	0.007888778416676345
Tian_2023_Nat_Med	113	3.721704248798164	-1.197589140930928
Wang_2023_Sci_Adv	127	4.752175834118959	-0.1671175556101332
