left_out_study_id	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Chen_2024_Cancer_Cell	239608	0.35450512170791626	0.47030942564871414	0.03640562295913696
Joanito_2022_Nat_Genet	281102	0.2770119309425354	0.3673628842710757	-0.041087567806243896
Pelka_2021_Cell	201773	0.35768428444862366	0.45855799933579827	0.03958478569984436
Qi_2022_Nat_Commun	291386	0.3202268183231354	0.42462337098864433	0.002127319574356079
Qian_2020_Cell_Res	288037	0.31714504957199097	0.42151596387271245	-0.0009544491767883301
Sathe_2023_Clin_Cancer_Res	290836	0.323090523481369	0.431645162173895	0.004991024732589722
Terekhanova_2023_Nature	290608	0.32591140270233154	0.4285290200511931	0.007811903953552246
Tian_2023_Nat_Med	220458	0.2750098705291748	0.3802188896914354	-0.04308962821960449
Wang_2023_Sci_Adv	274648	0.3172820508480072	0.4145745490040225	-0.0008174479007720947
