left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P22	663637	0.1735260933637619	0.03151062065541467	0.0011873990297317505
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P23	660783	0.1760135293006897	0.03340976397815186	0.003674834966659546
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P25	664591	0.17274096608161926	0.030697372643778007	0.00040227174758911133
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P26	664464	0.17280681431293488	0.030857246164349924	0.0004681199789047241
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P1	664667	0.17228363454341888	0.030586780356202842	-5.505979061126709e-05
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P2	664943	0.17213647067546844	0.030056348478417965	-0.00020222365856170654
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P4	663954	0.1718565672636032	0.029951052856576985	-0.0004821270704269409
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P5	665420	0.1723182648420334	0.030477299738404687	-2.0429491996765137e-05
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P3	664923	0.17227597534656525	0.030589419435343122	-6.271898746490479e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Left_CRC1	664951	0.1724526286125183	0.0306615936030595	0.00011393427848815918
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Left_CRC2	664559	0.1733594387769699	0.0315217520077883	0.0010207444429397583
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Left_CRC3	665261	0.17243458330631256	0.030593624480243928	9.588897228240967e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Right_CRC1	665257	0.17238755524158478	0.030539867787299196	4.8860907554626465e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Right_CRC2	665193	0.17236016690731049	0.03055293873453185	2.1472573280334473e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Right_CRC3	664442	0.1723581701517105	0.03048955811759663	1.9475817680358887e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_272	664722	0.17236463725566864	0.03066511640055062	2.594292163848877e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_273	664852	0.17263534665107727	0.03070201530447818	0.00029665231704711914
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_326	664018	0.172312393784523	0.030771953336327203	-2.6300549507141113e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_335	664454	0.17371249198913574	0.03163280359380098	0.0013737976551055908
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_357	664471	0.17305868864059448	0.031216849534276257	0.0007199943065643311
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_366	664796	0.17271625995635986	0.03098017040607439	0.0003775656223297119
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_381	664511	0.17275626957416534	0.031129690557709786	0.00041757524013519287
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_416	664311	0.17349351942539215	0.03151147429120942	0.0011548250913619995
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_435	664453	0.1722046434879303	0.03038552967893047	-0.00013405084609985352
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_446	665004	0.17269650101661682	0.030713253826625278	0.0003578066825866699
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_482	665069	0.17261840403079987	0.03077771454111057	0.00027970969676971436
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_489	664842	0.17269466817378998	0.030944884888014737	0.00035597383975982666
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_490	663863	0.17227871716022491	0.030557367949635348	-5.9977173805236816e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_491	663576	0.17291855812072754	0.031666124360699995	0.0005798637866973877
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_510	663924	0.17184937000274658	0.029904844967107	-0.0004893243312835693
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_556	664253	0.17337049543857574	0.0310518358403765	0.0010318011045455933
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_574	665260	0.17243456840515137	0.030552809172989824	9.587407112121582e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_626	664706	0.17253418266773224	0.03078732818571566	0.0001954883337020874
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_650	665027	0.1724700927734375	0.030689165860931657	0.00013139843940734863
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_710	663637	0.1724458932876587	0.03062063920734073	0.00010719895362854004
Harmon_2023_Nat_Cancer||Harmon_2023_Nat_Cancer.P2	665375	0.17228661477565765	0.03038311496331155	-5.207955837249756e-05
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC3	665472	0.17233973741531372	0.030484560849236925	1.043081283569336e-06
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC2	665449	0.17234782874584198	0.0304927567477555	9.134411811828613e-06
Huang_2024_Nat_Cancer||Huang_2024_Nat_Cancer.CRC1	665396	0.17235425114631653	0.03048913005024053	1.5556812286376953e-05
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU1	663886	0.1721246987581253	0.030302552256305113	-0.0002139955759048462
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU2	662487	0.17173832654953003	0.03036049311487175	-0.0006003677845001221
Ji_2024_PLoS_Genet||Ji_2024_PLoS_Genet.WHU3	664253	0.17251184582710266	0.03085349410427818	0.00017315149307250977
Ji_2024_Cancer_Lett||Ji_2024_Cancer_Lett.sigmoid_03	662977	0.17198623716831207	0.029348767990127343	-0.0003524571657180786
Ji_2024_Cancer_Lett||Ji_2024_Cancer_Lett.rectum_03	657700	0.17492924630641937	0.03009021446262077	0.002590551972389221
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC035	664403	0.17217373847961426	0.030488771168002773	-0.00016495585441589355
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC040	664742	0.172122523188591	0.030154144785207823	-0.00021617114543914795
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC041	665254	0.17234843969345093	0.030400959192283254	9.745359420776367e-06
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC043	664756	0.17212878167629242	0.030169644576838007	-0.00020991265773773193
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.SC044	665091	0.17213575541973114	0.030047156732065008	-0.00020293891429901123
