left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Bian_2018_Science||Bian_2018_Science.CRC03	665345	0.11903200298547745	0.0036163364003057277	-3.399699926376343e-05
Bian_2018_Science||Bian_2018_Science.CRC04	665383	0.11904038488864899	0.003625961494038621	-2.561509609222412e-05
Bian_2018_Science||Bian_2018_Science.CRC06	665404	0.11907534301280975	0.0036224805394813498	9.34302806854248e-06
Bian_2018_Science||Bian_2018_Science.CRC09	665377	0.11906806379556656	0.003630731910231148	2.0638108253479004e-06
Bian_2018_Science||Bian_2018_Science.CRC10	665388	0.11907459795475006	0.003642807674151578	8.597970008850098e-06
Bian_2018_Science||Bian_2018_Science.CRC11	665282	0.11909104138612747	0.003661737938731753	2.5041401386260986e-05
Bian_2018_Science||Bian_2018_Science.CRC01	665155	0.11925939470529556	0.003843011726094868	0.0001933947205543518
Bian_2018_Science||Bian_2018_Science.CRC02	665347	0.11901851743459702	0.003581790293074364	-4.748255014419556e-05
Borras_2023_Cell_Discov||Joanito_2022_Nat_Genet.SC040	665472	0.11906605213880539	0.0036393216968446163	5.21540641784668e-08
Borras_2023_Cell_Discov||Joanito_2022_Nat_Genet.SC044	665472	0.11907030642032623	0.003641098176772141	4.306435585021973e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC57	665472	0.11906817555427551	0.0036406539456036013	2.175569534301758e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC71	665472	0.11906755715608597	0.0036378254192989306	1.55717134475708e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC105	665471	0.11906639486551285	0.003640124888419607	3.948807716369629e-07
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC108	665466	0.11906787753105164	0.0036396933937227734	1.8775463104248047e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC119	665456	0.11906981468200684	0.003640694140936809	3.814697265625e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC125	665471	0.11907026916742325	0.0036410719933274395	4.2691826820373535e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC126	665471	0.11906308680772781	0.0036350102097500933	-2.913177013397217e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC136	665467	0.1190701350569725	0.003639316806989674	4.135072231292725e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC145	665470	0.11906539648771286	0.0036386936460258363	-6.034970283508301e-07
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC174	665471	0.11906596273183823	0.0036384144033207062	-3.725290298461914e-08
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC179	665472	0.11906698346138	0.0036382521263281092	9.834766387939453e-07
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC180	665472	0.11906574666500092	0.0036370566187669375	-2.5331974029541016e-07
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC197	665472	0.11906597763299942	0.0036376399680776495	-2.2351741790771484e-08
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC200	665471	0.11906532198190689	0.0036384639096010266	-6.780028343200684e-07
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC216	665471	0.11906732618808746	0.0036406320536066183	1.3262033462524414e-06
Borras_2023_Cell_Discov||Borras_2023_Cell_Discov.SMC234	665471	0.11906567960977554	0.00363799896636015	-3.203749656677246e-07
Che_2021_Cell_Discov||Che_2021_Cell_Discov.COL07	658662	0.1189412847161293	0.002237886880124167	-0.00012471526861190796
Che_2021_Cell_Discov||Che_2021_Cell_Discov.COL12	664987	0.11913356930017471	0.003798063617992603	6.75693154335022e-05
Che_2021_Cell_Discov||Che_2021_Cell_Discov.COL15	663522	0.11931237578392029	0.003686768508896714	0.00024637579917907715
Che_2021_Cell_Discov||Che_2021_Cell_Discov.COL16	663821	0.12017739564180374	0.00481024620289305	0.0011113956570625305
Che_2021_Cell_Discov||Che_2021_Cell_Discov.COL17	665280	0.11912111937999725	0.0037316446950165635	5.511939525604248e-05
Che_2021_Cell_Discov||Che_2021_Cell_Discov.COL18	665046	0.11911100894212723	0.003686860822885693	4.5008957386016846e-05
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P01	659745	0.12097156792879105	0.005986965609301789	0.0019055679440498352
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P02	663924	0.11943616718053818	0.004288540522803906	0.00037016719579696655
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P03	657920	0.12272538989782333	0.006470202621216024	0.003659389913082123
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P04	663854	0.12014028429985046	0.0046213923409212185	0.001074284315109253
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P05	661791	0.11919447034597397	0.0021263895683694	0.00012847036123275757
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P08	660774	0.12188588082790375	0.006110346770043527	0.0028198808431625366
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P09	663418	0.11961477249860764	0.004315720449259661	0.0005487725138664246
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P12	664819	0.1193089708685875	0.0037837600098813025	0.00024297088384628296
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P14	660497	0.12122687697410583	0.005621180217201247	0.002160876989364624
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P15	662282	0.12111372500658035	0.005717690151249694	0.002047725021839142
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P16	664151	0.11956381797790527	0.003994110680430068	0.0004978179931640625
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P17	663602	0.11954402178525925	0.004200112624673273	0.0004780218005180359
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P18	661037	0.11933359503746033	0.004058978118471913	0.0002675950527191162
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P19	661223	0.12009231001138687	0.004632217220571725	0.0010263100266456604
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P20	664012	0.11936552077531815	0.004152634123103391	0.0002995207905769348
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P21	664103	0.11911375820636749	0.00342342336465724	4.775822162628174e-05
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P22	663637	0.12023267149925232	0.004808077375235041	0.0011666715145111084
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P23	660783	0.12252123653888702	0.006702168924715287	0.003455236554145813
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P25	664591	0.11942833662033081	0.003843238806543124	0.0003623366355895996
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P26	664464	0.11949668079614639	0.00404493165926803	0.0004306808114051819
