left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P21	664103	0.011916814371943474	-0.017316128256579254	-0.00011436175554990768
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P22	663637	0.013299426063895226	-0.015901397559130528	0.001268249936401844
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P23	660783	0.015346438623964787	-0.014233283417202593	0.003315262496471405
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P25	664591	0.012398245744407177	-0.016884281580187135	0.00036706961691379547
Chen_2024_Cancer_Cell||Chen_2024_Cancer_Cell.P26	664464	0.012552122585475445	-0.01666436395723134	0.0005209464579820633
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P1	664667	0.01195730920881033	-0.016960731405252838	-7.386691868305206e-05
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P2	664943	0.011681321077048779	-0.01765849284004405	-0.00034985505044460297
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P4	663954	0.011264431290328503	-0.017804830381130034	-0.0007667448371648788
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P5	665420	0.01200542040169239	-0.017113334397696394	-2.575572580099106e-05
Giguelay_2022_Theranostics||Giguelay_2022_Theranostics.P3	664923	0.012020531110465527	-0.01688433415048532	-1.064501702785492e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Left_CRC1	664951	0.01213532593101263	-0.017021470588055768	0.00010414980351924896
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Left_CRC2	664559	0.01263856515288353	-0.016179083935196046	0.0006073890253901482
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Left_CRC3	665261	0.012084556743502617	-0.01700095678541864	5.338061600923538e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Right_CRC1	665257	0.012098591774702072	-0.017038710421209937	6.741564720869064e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Right_CRC2	665193	0.011993808671832085	-0.017142369932566914	-3.7367455661296844e-05
Guo_2022_JCI_Insight||Guo_2022_JCI_Insight.Right_CRC3	664442	0.011974181979894638	-0.017154195303255463	-5.699414759874344e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_272	664722	0.012066144496202469	-0.016959055498821356	3.496836870908737e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_273	664852	0.012235947884619236	-0.01691316795734737	0.0002047717571258545
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_326	664018	0.011882366612553596	-0.017112004709413056	-0.000148809514939785
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_335	664454	0.013224724680185318	-0.01629118159996956	0.0011935485526919365
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_357	664471	0.01300783734768629	-0.01623669319949702	0.0009766612201929092
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_366	664796	0.012529409490525723	-0.016651977874669578	0.000498233363032341
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_381	664511	0.012604850344359875	-0.016512772699448636	0.0005736742168664932
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_416	664311	0.013145113363862038	-0.016082548738248006	0.0011139372363686562
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_435	664453	0.011936457827687263	-0.017116386551006727	-9.471829980611801e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_446	665004	0.012189340777695179	-0.01694526914493176	0.00015816465020179749
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_482	665069	0.012316623702645302	-0.016802518975970394	0.0002854475751519203
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_489	664842	0.012140094302594662	-0.01705730409837323	0.00010891817510128021
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_490	663863	0.012050522491335869	-0.016948989253910814	1.9346363842487335e-05
HTAPP_HTAN||Pelka_2021_syn24181445.HTA1_491	663576	0.012494594790041447	-0.016512921551400123	0.0004634186625480652
