left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC2786	664592	-0.030252180993556976	-0.02267106112475963	-0.00021071918308734894
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S02	664657	-0.030098987743258476	-0.022502449711990502	-5.752593278884888e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S03	665303	-0.03010059893131256	-0.0224577344798978	-5.9137120842933655e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S04	665226	-0.029967769980430603	-0.022286685641112622	7.369183003902435e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S05	663286	-0.030044380575418472	-0.022545581013822064	-2.9187649488449097e-06
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S06	664661	-0.030019031837582588	-0.02241968831657801	2.2429972887039185e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S07	664708	-0.02971489727497101	-0.02189713715944784	0.0003265645354986191
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S08	664893	-0.03005252592265606	-0.022432200518823737	-1.1064112186431885e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S10	663667	-0.030294716358184814	-0.0228857675218153	-0.00025325454771518707
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S12	665123	-0.029987098649144173	-0.0223161213030727	5.436316132545471e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S13	665041	-0.02997276559472084	-0.02230390538553221	6.869621574878693e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S14	665059	-0.029839057475328445	-0.02208169507684537	0.00020240433514118195
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S15	665319	-0.030219241976737976	-0.02263872660805432	-0.0001777801662683487
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC1	664196	-0.030119234696030617	-0.022504578121914986	-7.777288556098938e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC10	665424	-0.030056631192564964	-0.022388409554567484	-1.5169382095336914e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC11	664628	-0.030057735741138458	-0.02238227070728423	-1.627393066883087e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC12	665116	-0.030113063752651215	-0.02243792731421014	-7.160194218158722e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC13	665444	-0.03005407378077507	-0.02238790594972453	-1.261197030544281e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC14	664452	-0.03014070726931095	-0.022465697272634616	-9.924545884132385e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC15	665413	-0.03005765937268734	-0.022380803756992588	-1.6197562217712402e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC16	665384	-0.03005732037127018	-0.022380051836977936	-1.5858560800552368e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC2	664425	-0.0299932099878788	-0.022302887172397166	4.825182259082794e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC3	664778	-0.030079128220677376	-0.02241506518717233	-3.766641020774841e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC4	665421	-0.030040403828024864	-0.022369008962339672	1.0579824447631836e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC5	665472	-0.030041515827178955	-0.022376810310405195	-5.4016709327697754e-08
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC6	665423	-0.030049968510866165	-0.0223726189683581	-8.50670039653778e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC7	664393	-0.030069688335061073	-0.022389103056664868	-2.8226524591445923e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC8	665176	-0.03006029687821865	-0.022385967710404353	-1.8835067749023438e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC9	665282	-0.03009474277496338	-0.02244454372307074	-5.3280964493751526e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC001	663616	-0.030071694403886795	-0.022784286476939378	-3.0232593417167664e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC019	664047	-0.029784824699163437	-0.021980638631098993	0.0002566371113061905
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC021	663933	-0.0299079567193985	-0.022149085161764046	0.00013350509107112885
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC028	665255	-0.030078694224357605	-0.02240210795288851	-3.72324138879776e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC030	664797	-0.030328424647450447	-0.02243037362664849	-0.0002869628369808197
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC031	664979	-0.030089275911450386	-0.022273643978603822	-4.781410098075867e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC024	664551	-0.030052579939365387	-0.022285923876279767	-1.1118128895759583e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC027	663964	-0.029473504051566124	-0.021743798323486954	0.0005679577589035034
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC029	665145	-0.03007531352341175	-0.022361673366863868	-3.385171294212341e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC01	664381	-0.029838157817721367	-0.022095371280730153	0.0002033039927482605
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC02	665124	-0.030047478154301643	-0.02237795002043835	-6.016343832015991e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC03	664677	-0.030031127855181694	-0.022393660264358194	1.033395528793335e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC04	665166	-0.03007452003657818	-0.022432949885614402	-3.3058226108551025e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC05	665460	-0.030043188482522964	-0.02238140362862979	-1.7266720533370972e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC06	665287	-0.03004596009850502	-0.022382400273386283	-4.498288035392761e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC07	664932	-0.030008286237716675	-0.022350263115657625	3.3175572752952576e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC08	665153	-0.030039966106414795	-0.022401456928426215	1.4957040548324585e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC09	663596	-0.029942229390144348	-0.02219269195507548	9.923242032527924e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC10	664968	-0.030020004138350487	-0.022358815725081388	2.1457672119140625e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC11	665149	-0.029973242431879044	-0.022297246058052302	6.82193785905838e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC14	665307	-0.030057871714234352	-0.02238243243230431	-1.640990376472473e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC15	665155	-0.03006589598953724	-0.022412268670061092	-2.4434179067611694e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC16	662780	-0.030836980789899826	-0.02363721107902939	-0.0007955189794301987
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC17	664970	-0.030283227562904358	-0.022726860441468894	-0.00024176575243473053
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC18	663961	-0.030040595680475235	-0.022417741356793284	8.66129994392395e-07
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC19	665094	-0.03010096773505211	-0.02246993869724707	-5.9505924582481384e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC20	664951	-0.030175233259797096	-0.02260924902489099	-0.00013377144932746887
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC21	663749	-0.030406305566430092	-0.022840799955812445	-0.0003648437559604645
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC22	663572	-0.03118976391851902	-0.023888337056700435	-0.0011483021080493927
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC23	664832	-0.030060697346925735	-0.022404989962652274	-1.9235536456108093e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC24	665156	-0.0300509762018919	-0.02238244976113365	-9.514391422271729e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC25	665055	-0.03003540076315403	-0.022379958411129334	6.061047315597534e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC13	663587	-0.030156753957271576	-0.02250546966316417	-0.00011529214680194855
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC171	663992	-0.030030686408281326	-0.022387376781930233	1.0775402188301086e-05
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC01	665470	-0.030042648315429688	-0.022380393044174225	-1.1865049600601196e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC02	665466	-0.030040152370929718	-0.022373524317567922	1.3094395399093628e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC04	665472	-0.03004099801182747	-0.022377367789002255	4.637986421585083e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC05	665471	-0.030042733997106552	-0.022376283669706322	-1.2721866369247437e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC06	665465	-0.030041612684726715	-0.02237730658641325	-1.5087425708770752e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC07	665465	-0.03004254400730133	-0.022376527893203615	-1.082196831703186e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC08	665469	-0.030040159821510315	-0.02237516084284959	1.301988959312439e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC09	665464	-0.03004041314125061	-0.02237650276007216	1.0486692190170288e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC10	665462	-0.030043840408325195	-0.02237440518238155	-2.378597855567932e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC11	665472	-0.03003867156803608	-0.02237506180686792	2.7902424335479736e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P11	665292	-0.030086562037467957	-0.022426345073505004	-4.510022699832916e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P14	663999	-0.030224857851862907	-0.022593756169286605	-0.00018339604139328003
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P18	661696	-0.02946043573319912	-0.02188903288270676	0.0005810260772705078
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P12	664319	-0.02999492920935154	-0.022389176682327306	4.653260111808777e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P15	664955	-0.029999323189258575	-0.022375179640691096	4.213862121105194e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P17	665416	-0.030047517269849777	-0.022383699197330367	-6.055459380149841e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P19	664771	-0.03005262464284897	-0.022443122836781758	-1.1162832379341125e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P21	664239	-0.030411290004849434	-0.022741532706628577	-0.0003698281943798065
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P23	661827	-0.030077466741204262	-0.022479785804766988	-3.60049307346344e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P24	663048	-0.03096144087612629	-0.023493737066959664	-0.000919979065656662
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P25	662587	-0.03008151799440384	-0.02228003924851303	-4.005618393421173e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P26	664139	-0.02985287830233574	-0.022223684821177897	0.00018858350813388824
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P27	661978	-0.03094569221138954	-0.02348352887920858	-0.0009042304009199142
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P28	663623	-0.03072666935622692	-0.02280299736036254	-0.0006852075457572937
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P29	664830	-0.030009502544999123	-0.022358996923325762	3.195926547050476e-05
