gene	logFC	logCPM	F	PValue	FDR
TOR1A	0.201988369685219	5.17020514795088	2.12045266997179	0.1595445201975	0.216067696887978
KIF5B	-0.193833702367795	7.07841308111183	2.12428168777429	0.159635629933143	0.216173781242104
POLR1D	0.198156346469385	6.83910704360911	2.12448558778697	0.159662492034078	0.216192853359309
LTN1	0.289901213243116	5.29970452870334	2.11339133810072	0.159726572705815	0.216262314629456
ENGASE	-0.301495216867132	2.88234197342744	2.10042787995956	0.160125869252803	0.216785595093876
AC133644.2	-0.949574293747349	-0.412818673259334	2.11313975640295	0.160283472685063	0.216981603005168
AOC2	-0.405793142176551	-1.70029803499978	2.11152963282725	0.160435250044453	0.217169693215625
H3F3A	0.253553888072204	10.129829109014	2.11616209456757	0.160549061237207	0.217306365365785
FRMD8	-0.262648112156136	3.85294777836052	2.10572177500455	0.160679893173697	0.217466051724325
LDLRAD2	0.793501907175221	0.769239039405508	2.11836933926439	0.160712050881105	0.217492176360376
SDHAF2	0.310840977166504	5.1528309425965	2.10963904831458	0.160784404338706	0.217572689515042
LINC01764	0.623500237550178	3.25516363072269	2.12007799477301	0.160932214938621	0.217755289870964
HCLS1	0.490962071394405	6.15176099350051	2.10978041363564	0.16111342318988	0.217983047337031
PLIN5	0.428310999032075	-0.340715773631634	2.10515511602382	0.161224969934204	0.218116525373164
KCTD21-AS1	-0.388670325943029	0.248634689300313	2.09890283277661	0.161584745795789	0.218585777094343
ITGB1	0.273333573673835	8.79147383594036	2.10468718376	0.161634002328769	0.21863492847781
COPB1	0.175665038895441	6.1952667809098	2.1000428146583	0.161732700522076	0.218750944130866
COL4A1	0.620220542767765	9.06802792031047	2.09646473257641	0.16183803501062	0.218875916414442
RP2	0.321436882142635	4.24397869974706	2.08163403233056	0.161899502201411	0.218941545659473
AC064801.1	-0.517587326528229	-1.58995961164178	2.08406405994396	0.161981556952991	0.21902495632374
TLE4	0.335416032693847	6.23436382329217	2.09297307306871	0.161987072432115	0.21902495632374
SIN3A	0.220422927155482	4.55102828615592	2.08472141502643	0.16209371894431	0.219151640628
SAP30L	-0.286799491689625	3.30432493433633	2.08153704825119	0.162131720784791	0.219185504111696
MT1G	0.81857670539375	6.38657790919831	2.09888527976661	0.162168587903681	0.219217828279193
SNAP91	-0.735253410015748	1.99243477068243	2.09186654577103	0.162250598617659	0.219311167053781
LSM6	0.239640961053866	6.31305866027957	2.09160289468381	0.162488404405633	0.219615059445511
FUNDC2	-0.220881570178863	6.07168916138384	2.09049973353646	0.162598852293916	0.219746783446023
WTIP	-0.319878215265149	3.04838993515915	2.07806311777222	0.162957946374115	0.220214496382081
S100A10	0.460512470674836	9.46966433218136	2.08949686205957	0.163084723805333	0.220368216760836
ADGRF3	-0.394458927143428	-0.658381778437698	2.07616975980698	0.163143113748099	0.220429511380297
GNB1	-0.171026874393009	6.73456710647651	2.08363167079402	0.1634068617066	0.220768241892036
MALRD1	0.687893063905657	1.38287190966691	2.09905552410457	0.163431305335183	0.220783635816509
DNTTIP1	-0.302338980330391	4.9331656217422	2.07528248895604	0.163494861770284	0.220851861580154
LCLAT1	0.285879226214838	3.6248684720654	2.07278659180877	0.16361361129872	0.220994626342252
XRRA1	-0.282994331030546	4.24624785599109	2.07428835513482	0.163960179982165	0.22144506147667
