gene	logFC	logCPM	F	PValue	FDR
ZNF90	2.95376177539592	1.91418639210974	63.7568908586881	3.55887167785232e-05	0.00235456036885084
TSPO	-4.80667115968319	7.01491121350336	63.670604710859	3.59034679647559e-05	0.00236003752604409
TENM1	4.78452032351956	-1.1582009954609	47.4969182974787	3.59438044811146e-05	0.00236003752604409
GFOD1	-4.11315260734857	2.03912142323025	63.5829693369162	3.66248257710846e-05	0.00238755906510913
AP000851.2	6.21630719476466	-0.687507460269198	52.4824223129602	3.66384395591917e-05	0.00238755906510913
METTL7A	-2.54819753823717	5.46820359369146	63.2446791558315	3.68115505399202e-05	0.00238985549460291
VAT1	2.66058720280101	4.84566298283096	63.1242917664062	3.71238795587053e-05	0.00240113928459178
SMO	4.37166568556061	-0.161302774161376	44.8438146184049	3.73522537599214e-05	0.00240343118443742
NOX4	5.9655798607757	-0.933495479192824	52.5639162491436	3.74366228105517e-05	0.00240343118443742
FKBP10	4.3773727776763	1.44517240857723	53.954423504118	3.83476121913247e-05	0.00245283213920451
SVOPL	5.1750940687622	0.417821340286125	44.4626186976426	3.87581871305096e-05	0.00246586494359321
RAB29	3.26489162246774	5.18908696450593	62.319336625794	3.89512985556194e-05	0.00246586494359321
BIRC3	-4.90375923399102	6.17397454634117	62.2092937971617	3.91412357242455e-05	0.00246586494359321
VDR	-3.4702573852929	5.91299847058279	62.2053928903655	3.91477525806678e-05	0.00246586494359321
PLA2G10	-4.56815585256705	4.02906675966283	62.1214189110124	3.94014080489486e-05	0.00246586494359321
ASS1	2.29610884099841	8.43314610944061	62.0952282207723	3.94049030446129e-05	0.00246586494359321
FAM3B	-3.57654841851233	7.74041345717799	61.9360754258837	3.97818570656258e-05	0.00247005424941189
PRTG	5.87061181888245	-1.01612501726084	51.7753008370387	3.98091685709972e-05	0.00247005424941189
