gene	logFC	logCPM	F	PValue	FDR
FAM20A	5.5035752813773	0.631909766393431	96.303168998262	1.45128249268153e-07	1.92855074400285e-05
IQCA1	7.1216585836815	0.818106620456587	78.9252177891441	1.49445694846803e-07	1.96865463585584e-05
SULT1E1	6.15239753071257	5.50717937007694	122.797727582564	1.56404230517238e-07	2.04255835181521e-05
APOH	5.20644091343012	2.57829022304573	124.566235784146	1.63372250530814e-07	2.11532155836863e-05
AC103736.1	4.94932107740735	0.0160089220865208	86.3387919417602	1.74667891339239e-07	2.24241007279502e-05
EGFR-AS1	5.25702196222585	2.76360186858871	122.874416067092	1.77170161901797e-07	2.25542082575657e-05
FKBP5	-5.09129884729154	5.17325010640529	119.571053260678	1.94296962794876e-07	2.45283724114965e-05
MLN	10.9450841471443	2.26783248205799	122.210708739722	1.97074264383451e-07	2.46733721582223e-05
SMIM1	4.21655758329988	4.32429651633674	119.552786059775	1.99974397256233e-07	2.48312470822514e-05
PRODH	4.68851993662516	2.28841591103623	109.934796944697	2.04120351426148e-07	2.51399935264611e-05
MALRD1	4.98310455470127	3.59132322302503	105.671763161322	2.15376770709543e-07	2.63124411248295e-05
CCDC88B	-3.66376604821336	3.47047047763085	116.154273756942	2.30573505291756e-07	2.79436642533185e-05
SUSD3	5.19827290242938	1.18767477814475	98.5915630637689	2.33624043573323e-07	2.79856411886348e-05
PAPLN	4.35272257759639	1.75391820532748	113.853260958161	2.36639955324e-07	2.79856411886348e-05
CSF3R	5.79357925821178	0.954586278696349	71.465356924862	2.37128924198841e-07	2.79856411886348e-05
MYL9	8.02046186048564	5.6416923362362	115.117595712604	2.40411707907082e-07	2.79856411886348e-05
MST1	3.36519454135559	5.40510976828614	115.071397539007	2.41193193374992e-07	2.79856411886348e-05
KLHDC8B	3.28672108999722	2.75635574972344	115.649616537666	2.42004026385317e-07	2.79856411886348e-05
MYL3	7.36284879613276	-0.252161386416238	103.143129012955	2.84212239359896e-07	3.2617660712599e-05
RBP2	6.70178170087582	8.13673567253055	111.175975632701	2.91523236343451e-07	3.32051541907289e-05
TMEM229A	4.54985061261521	0.247221127861407	79.3852188803014	3.43688243911187e-07	3.8854725425452e-05
DGAT2	3.40055590486766	3.22168216507973	107.555177193018	3.5186753588298e-07	3.92650632895073e-05
TNFRSF11B	3.22398924812233	4.21034002644362	107.106723352342	3.52501723372697e-07	3.92650632895073e-05
VTN	8.66625274064327	1.41994358022391	107.894118839072	3.7006253521809e-07	4.09202725986778e-05
SLC34A3	7.1574460281739	0.950236931064067	82.8171790774906	3.82728959800809e-07	4.1738002320429e-05
ZNF415	3.60323698348632	3.28417273439165	105.751825849303	3.83386178346382e-07	4.1738002320429e-05
IL15RA	-5.74383452549017	2.44237678635049	77.5799568173151	3.8572317148723e-07	4.1738002320429e-05
SPARC	5.79732477211928	3.81685903596239	103.778748662566	3.91222830519184e-07	4.2032869925781e-05
RIIAD1	5.29202201056189	2.19446339737833	95.5816088890027	3.99126143636541e-07	4.23656598834631e-05
SLC16A4	4.04510858994813	2.1984100972594	105.068434478159	4.01416052309445e-07	4.23656598834631e-05
SLC7A2	4.72242728431849	2.41839522664769	104.786646900053	4.03215777225711e-07	4.23656598834631e-05
HAVCR1	4.96567481247769	3.13840325953219	104.951805255698	4.05506679193488e-07	4.23656598834631e-05
ACTG2	6.50446313416668	3.33397707926856	88.4383445094654	4.36385622466332e-07	4.52794917448114e-05
UNC93A	7.05811938434256	1.9862757495741	66.1972425374002	4.54088504642616e-07	4.67958282777619e-05
AC114291.1	7.63185809808599	2.63183920524579	75.8932513830569	4.66927939760639e-07	4.77938605367156e-05
NFATC2	2.62448791827577	3.25866401098192	101.225057154258	4.74464230202581e-07	4.80082622097141e-05
KLHL13	3.39110738275637	3.23508622384299	101.34835244011	4.75360705753324e-07	4.80082622097141e-05
C6	4.56892127555545	1.67515143011227	96.5249012229671	4.80583322201398e-07	4.8146101771853e-05
PIEZO2	7.05800778620188	0.574448225151033	72.3435793312238	4.83081884568068e-07	4.8146101771853e-05
C2	4.26616515469652	2.6052230508647	101.340681915662	4.8963321179882e-07	4.84800884022244e-05
MUC4	-4.47650506573111	6.63545246343358	100.485151301148	4.93103746593293e-07	4.85066795918298e-05
AKR1D1	5.95129365869831	-0.335178248963455	57.815297796791	5.03999033800791e-07	4.92585894390205e-05
FRAS1	3.75157253445838	2.45657313339418	100.700604916787	5.08422616855673e-07	4.93025174741825e-05
SEMA3D	6.16748487260841	0.604714271384138	67.7571721837973	5.10957505013311e-07	4.93025174741825e-05
TRABD2B	6.42606398762677	-1.07862818726367	70.7770389842814	5.17669278101742e-07	4.96339993288816e-05
S100A9	5.68604531806879	4.24090723029329	100.032173610537	5.21144674360362e-07	4.96529602005353e-05
MB21D2	3.25229557297385	2.32354353807066	99.466960338362	5.35402806685825e-07	5.06926069905222e-05
FTCD	5.47112367558	1.61176067831317	74.1256671544534	5.48124332895144e-07	5.15747547765748e-05
TTYH1	4.48527234123232	1.08374321088271	86.292835292666	5.90623602317314e-07	5.5003680068405e-05
DPP4	2.89836220209059	5.33377414540242	96.9424551686886	5.91827833596278e-07	5.5003680068405e-05
BEX4	3.04200640930326	5.83459952810195	96.7428395066175	5.97965988657815e-07	5.51565553229273e-05
MRPL23-AS1	8.48369886714558	0.999537779792438	131.709629454916	6.00754612732392e-07	5.51565553229273e-05
SLC22A17	6.3309603602038	1.4280530706363	75.7143454639748	6.47643570730072e-07	5.89210749807772e-05
MRO	5.16139151079563	0.62803821857915	69.4669581434271	6.50348800712999e-07	5.89210749807772e-05
SUSD2	5.45406677255435	2.7005819127391	94.2578756158472	6.53425347994625e-07	5.89210749807772e-05
TMEM8B	2.74513677592814	4.10092349528985	94.4800773449831	6.77045917707355e-07	6.06897550730694e-05
C2orf74	5.71288852838517	1.30371853216717	76.6599555358782	6.86644209750814e-07	6.1188077255971e-05
GNS	2.55090430777898	5.42317917761705	93.7728810303348	7.02992901464842e-07	6.18342336218604e-05
MFGE8	4.59613544735589	3.95165706183233	94.1070972496233	7.0795536111091e-07	6.18342336218604e-05
ARAP2	-2.77567307986515	3.30350579891022	80.9949597895514	7.10840201121776e-07	6.18342336218604e-05
PLAG1	4.43875242248632	3.21883488113135	94.1131107608922	7.11833316691895e-07	6.18342336218604e-05
LRRK1	-3.34507190633503	3.56673899408206	93.6334240079153	7.14303972791971e-07	6.18342336218604e-05
F2	4.97002851851068	0.843787996149667	72.4686690039639	7.21492980417151e-07	6.21016884110194e-05
GPC3	6.37432110592682	6.4196803590614	91.9253013595349	7.84798015891093e-07	6.71689556086676e-05
RAB34	4.75830064159574	2.28000848088717	87.413975857901	7.97091694416822e-07	6.7837876846744e-05
GPC6	7.50531810437995	2.84679633192689	68.7560821643661	8.26081298847867e-07	6.99123217667393e-05
GPT	-4.95189094691468	5.35915152389063	91.0729410563549	8.38862986284179e-07	7.05996409956613e-05
TPD52L1	3.52539582674796	5.62079785302353	89.4005215049122	8.99560170797554e-07	7.52897073337687e-05
NUPR1	-6.27547549359169	6.34365172000651	88.7264541416617	9.06900503519579e-07	7.54727928698316e-05
TSPO	-5.02871080701134	8.00842390132403	89.0818790888815	9.17558127364897e-07	7.54727928698316e-05
ENHO	6.26923344869139	-1.14093512562336	64.133027856097	9.17637161991761e-07	7.54727928698316e-05
MLXIPL	3.45682141023657	4.41896425765177	89.0086298370899	9.21675799123299e-07	7.54727928698316e-05
TENM3	5.25737163313541	0.295466770631821	64.0725621723938	9.49615001482056e-07	7.69986100248044e-05
GJA1	5.47885485835355	1.53669356781003	59.8590769944335	9.50474623713673e-07	7.69986100248044e-05
ADAM15	-3.89762833801936	4.7691124810855	88.5775012415502	9.62736453965231e-07	7.73975994567809e-05
