gene	logFC	logCPM	F	PValue	FDR
SLC30A2	7.64260207082421	3.29458388349888	206.705844590746	5.04187843739854e-08	1.24958555431017e-05
CCDC8	11.1064977667201	3.10346922293285	303.60447545714	5.50447819709271e-08	1.34292066514696e-05
HOXC6	8.09304884064512	1.43483281355278	109.564158956059	5.61449841628862e-08	1.34868889649124e-05
LY6E	6.48141132405544	5.6693977723591	257.715829490812	5.89262837649156e-08	1.3762067794412e-05
GPSM1	6.70374162155558	1.56069566905344	150.479953863948	5.90533202398877e-08	1.3762067794412e-05
PNCK	8.20399305278578	4.76486346986537	248.022067690556	6.02903041378775e-08	1.38437177766003e-05
FBXL2	5.7722302232033	1.23281064077628	170.801026055593	6.16117253911144e-08	1.39421084095197e-05
IGF2-1	12.5467716105196	6.57168317471079	129.051092848155	6.33093687373053e-08	1.41216069066327e-05
SULT1E1	6.14187026028539	5.45757364399252	249.455089876182	6.84437023630857e-08	1.50518305450313e-05
GPC6	7.50472845385137	2.77471679492744	144.401319244663	7.62744502921636e-08	1.63706165150544e-05
FXYD2	9.16876391217987	4.88327594044462	180.60314641535	7.65374026898278e-08	1.63706165150544e-05
AKR1B10	-8.72276824436403	5.94872828841973	173.795310704542	8.05434172240013e-08	1.69946610342643e-05
FBXO2	6.55501230877479	4.44667513189704	234.687373177132	8.30053245138323e-08	1.72806018261197e-05
SOAT2	10.338306370084	3.58196687204957	269.355202805305	8.70120937350615e-08	1.78764056786744e-05
AKAP7	4.21358105054878	6.25648665354314	232.231632493901	9.07600028961047e-08	1.84042426651919e-05
NR0B2	5.03607008427251	4.50563055569864	231.525685117645	9.39272510089197e-08	1.88023089391445e-05
CPS1	7.70676377741688	5.34945670424377	216.029329915545	9.65425671917452e-08	1.89220779942113e-05
UCHL1	5.28577991468593	-0.778439044774564	110.634745983734	9.69492916316705e-08	1.89220779942113e-05
MXRA8	8.90735169047883	4.86528853924957	163.168600168305	1.00370531487518e-07	1.89699914277651e-05
PIEZO2	7.08780664842842	0.37967579194885	115.83672592148	1.00385203063768e-07	1.89699914277651e-05
FABP6	6.81665012937523	4.38766862109694	226.957182040012	1.01168849014728e-07	1.89699914277651e-05
SULT1C2	5.86706525792783	5.18098725066124	227.627400891135	1.02677584117149e-07	1.89699914277651e-05
FBLN5	6.01658387026019	2.32255538250233	210.507128219865	1.03269455063407e-07	1.89699914277651e-05
AC114291.1	7.62859961908127	2.93202597467583	136.98918192799	1.04499398576257e-07	1.89727163880194e-05
EGFR-AS1	5.24968220077298	2.63620148174924	221.46887615221	1.17482967617631e-07	2.10848167400195e-05
HSD17B14	7.47493496546024	3.68219341773049	164.544449292968	1.28995865891555e-07	2.27440526795011e-05
AC108488.1	6.53971380194217	1.72416574186436	152.708868103856	1.29641391602126e-07	2.27440526795011e-05
APOA2	8.9026606330128	2.874514124522	108.859479134499	1.3800437831789e-07	2.37379336903617e-05
NOL4	5.07103378332025	1.5744373796209	204.335909312489	1.38347122186686e-07	2.37379336903617e-05
IL15RA	-5.74463417733334	2.64633250846778	149.165795687673	1.46033719567961e-07	2.45012006770431e-05
PIK3CD-AS2	5.09419103976332	1.20304117150037	155.883639686335	1.46949464695847e-07	2.45012006770431e-05
APOA1	11.450292320381	10.174616285314	210.567127196686	1.47503065431155e-07	2.45012006770431e-05
FGF23	7.9432681727936	1.47850734016306	88.1186378063835	1.6785756921682e-07	2.75887166921203e-05
SULT2A1	8.24032980624812	5.27629566804462	159.466620345546	1.76619570515414e-07	2.8726437229455e-05
C17orf99	7.33706064119563	3.84677018356311	184.711748426619	1.90897424360461e-07	3.05954372444746e-05
CPVL	5.77769540210573	4.43297867921024	192.389695215518	1.93011664741337e-07	3.05954372444746e-05
CERS4	6.67432416560431	3.78859569004693	187.46309351873	1.95707063660631e-07	3.05954372444746e-05
TBX4	7.29203052971466	0.028728693929353	85.7740338726518	1.97940050631637e-07	3.05954372444746e-05
FOXF1	5.41986007210494	-0.163713944728305	109.983784965407	1.99986390125577e-07	3.05954372444746e-05
SMIM1	4.21470020718146	4.16412145771177	194.201416658411	2.01247049913873e-07	3.05954372444746e-05
