gene	logFC	logCPM	F	PValue	FDR
A1BG-AS1	0.276945019706759	0.0428289220885193	0.0726116734217499	0.79023348027775	0.90340481719318
A1CF	-10.8252915099386	4.89170432097061	31.7142038874708	4.83152219621065e-05	0.00125713346616953
A2M	-0.674954500084342	6.9443785092621	0.373192727307236	0.550438828199049	0.752266252550631
A4GALT	2.1188533632553	1.27998388398669	7.96368478766958	0.0121089835403148	0.0768912061345055
A4GNT	-4.6460877109645	2.72885089983111	1.24137102507579e-08	0.999913111574883	0.999984323905059
AAAS	0.357478833952664	4.4086157158809	0.733233571421799	0.405356326930964	0.633382487596847
AACS	0.259865646872192	3.28501380159231	0.16422670087443	0.691056153095502	0.844736237899749
AADAC	-8.96120621491966	6.4943078350867	3.12815319612196	0.0973317720668501	0.28800964332168
AADACL2	-0.168562881165939	-0.572042557361597	0.120446065552862	0.734187724551407	0.870881707992083
AADACP1	-8.84643286562308	3.10339705249556	8.30804532932562	0.0114945309240135	0.0740647601277737
AADAT	-1.27706940211697	2.31112486019993	2.43175665489904	0.1399284108826	0.352261957933382
AAED1	1.16100079720333	2.40064442263206	3.63705430247308	0.0760927532414786	0.251243013530476
AAGAB	-0.735551166149337	4.28960199160289	3.45988045100425	0.0826683007250189	0.263254129217887
AAK1	0.307576966430382	5.37143297329469	0.155694242458822	0.698722110297688	0.85027666605579
AAMDC	0.576881735646282	6.02361689014923	1.3916240927717	0.256553755999363	0.492191237036878
AAMP	-0.035943072728239	5.88232268577166	0.00608274582102184	0.938868142599188	0.98292709118938
AAR2	-0.0787953508651407	3.30261069074368	0.038623927531644	0.846849901868392	0.934659154983756
AARD	3.47353138288713	-0.0468350116235356	20.5342246058339	0.000110055278908216	0.00233259076286655
AARS	-0.450984430221074	4.25907284689497	1.09655059860663	0.311664861070127	0.54768025541595
AARS2	-0.0936346704708919	2.09440284661939	0.0345082270595419	0.855153658611809	0.939304392389703
AARSD1	-1.52438266225903	2.08359787180238	3.12066444872254	0.0979203365319509	0.289123862624454
AASDH	-0.973496937319866	3.52934047555804	4.72701209650671	0.0462088283520031	0.183557750872679
AASDHPPT	0.813765512733157	4.92440776020902	5.24844221600192	0.0369174658869131	0.15987262796822
AASS	0.09897986102889	1.29497070663672	0.0270287720543652	0.871593355258777	0.948909841772776
AATF	0.256318856072046	4.17055795462625	0.519534111177434	0.48216452692924	0.699976021084977
