gene	logFC	logCPM	F	PValue	FDR
AC004556.1	1.0774602645618	1.88081469383752	0.438768418358659	0.516091828814727	0.686989023753467
AC004754.3	-1.75856928734153	2.98137656344248	0.00226849329989818	0.962547442065066	0.995736057046882
AC004791.2	-2.56334936016422	0.994085020371497	4.08313508034883	0.0549502475987718	0.160997457654804
AC004967.7	0.430317870659742	2.66220661068919	0.511023273041507	0.484570128095479	0.659939728741234
AC005083.1	2.05333639436827	3.54942330572123	3.72132538633157	0.0719724150886509	0.190414194370142
AC005154.6	1.35330912954952	4.01858357734884	5.94045831183236	0.0274228608230702	0.104511569581256
AC005251.3	2.15833572790303	3.56345264006376	5.64520703313025	0.0299278626243409	0.110158733677665
AC005255.3	1.26477933223749	0.66440661760547	1.00798030159497	0.325531231472828	0.510473041348473
AC005262.4	3.73152683221131	1.47253435186999	4.3782111119638	0.0510706931225738	0.153640241318959
AC005301.9	-4.49309651608437	1.25444979358897	7.45060969626686	0.014029207542094	0.0686746704408708
AC005355.2	2.82723293978312	2.61826645226706	3.45420112608544	0.0807027067437625	0.20535551935389
AC005363.11	0.31343326110651	1.7593299737371	0.068122489650801	0.797005886482634	0.89605053558408
AC005550.3	2.51707059847852	1.77830384370088	2.09886536738338	0.165016874350188	0.328852030778397
AC006978.6	-0.954694017149894	2.60156931169839	2.00835798936287	0.173818419248493	0.340051447870543
AC007182.6	-3.13342964903981	1.61994324332944	7.80676362411895e-08	0.999781507959365	1
AC007238.1	2.97060075654375	1.00338006628851	2.35283643104298	0.140197970043755	0.293760457476253
AC007246.3	0.376369864622587	3.56683125282109	0.981178485445718	0.337010568984622	0.520314967230628
AC007318.5	1.95627806799969	3.02484288511205	3.46577383439514	0.0806098159319895	0.205197475868297
AC007325.2	3.36240126077874	1.78095391069614	3.02451973629946	0.100500728176352	0.236748960209713
AC007325.4	0.908315713408719	2.02780412564807	3.09101237564362	0.0962739103103305	0.230286069277824
AC007383.3	1.53964820991032	2.1971213921103	3.53232284635712	0.0779436138276991	0.20090017385852
AC007969.5	1.06953735035339	7.09680009202918	5.63319288800351	0.0316335281064153	0.114634620649022
AC008440.5	-1.18064642768528	1.433401312317	2.45687357571909	0.132538128571192	0.282213314104031
AC008753.3	3.2471739185397	1.09231273536939	4.34135022276819	0.0499004968410683	0.151686403113956
AC009005.2	0.494754361253797	2.71160755308159	1.04999357974978	0.320184511608673	0.505514806816978
AC009014.3	3.02773089073235	2.81286874130453	3.85715993707608	0.0666245402206295	0.181099399873584
AC009120.6	3.30423606389509	2.11855104919099	10.4400068933305	0.00502473239283328	0.0369624828238893
AC009133.12	0.763362599739179	3.63530227926426	0.267464698058697	0.611520224065183	0.763810255394915
AC009245.3	2.61881362864727	3.11613640057563	4.91240268764727	0.0412303936669454	0.134596519741872
AC009299.3	0.640798087015689	1.91917211364797	0.882477351086051	0.360784681385123	0.543868894700447
AC009403.2	0.205974606203711	2.98312808447863	0.177316467826322	0.679151713705519	0.814772134817203
AC009506.1	0.62557474188411	2.1093255212827	0.59134500928338	0.452511193390447	0.63052213143733
AC009948.5	-0.04001712817745	1.57693190052463	0.00197693020318615	0.965025774089205	0.996720248042135
AC009948.7	3.13011960634356	1.03429859008736	3.00391305599346	0.0980066370480367	0.23307921762755
AC010226.4	-0.222764012341333	1.00981817927166	0.0325510516577141	0.85838657209719	0.934618599724012
AC010468.1	4.22333127245416	1.81771829355404	4.97715043700378	0.0394520917837845	0.130965316614683
AC010761.8	0.974095767413666	2.78530705090359	0.891814057305404	0.358685737745818	0.5418678629533
AC011043.1	1.86601758180995	3.03705437886745	3.56072111463534	0.0768855333780988	0.198805177383166
AC011298.2	2.96483863540569	1.66646500150067	3.32704185957063	0.0857519236250897	0.213641067828792
AC012146.7	0.637482739277132	2.36993609989791	1.35049442446091	0.261304872248694	0.442628877702927
AC012354.8	-1.20528707188888	1.60455632044717	4.68763080163944	0.0434633563069488	0.13893390597555
AC013271.3	1.75185104001199	1.35380560806154	2.51911137502388	0.127602058841416	0.274981404359953
AC013461.1	0.32050499866875	4.55782909564276	0.432806811846305	0.520463559104236	0.690626813605792
AC013463.2	1.64110490803075	1.10346997068636	0.396463074867276	0.535593620071559	0.703775950547948
AC015849.16	-4.22800453448716	0.631956154285854	4.18296499314886	0.0759729188084194	0.197240728657873
AC016700.5	1.25938694609905	1.20141497509027	2.33528974565949	0.141927988096024	0.2960395837121
AC016734.2	2.65935788002934	2.8093515289834	5.08006799520298	0.0383137011933436	0.128857982647982
AC016739.2	1.16568683905455	6.82359616339658	2.89723019277166	0.109653571391413	0.249927449304891
AC016747.3	1.57122768087194	1.7262765448793	6.89110887710289	0.0163029999292634	0.075118071214216
AC016831.7	-2.52313457073887	1.420111510652	2.18519143216916	0.156277029829367	0.317003151279513
AC017060.1	4.9989407360788	1.08757250478708	6.1624102449576	0.0239655005966534	0.0959726224002283
AC018738.2	1.03761786738643	3.16570573208094	4.22541998804929	0.0560966566011575	0.163028490287778
AC019330.1	-2.24112174423864	0.606444734654031	1.27507457486163e-07	0.999720407837303	1
AC021218.2	-2.99024189199225	1.4372434637523	5.09209636314347e-08	0.999823596981383	1
AC024560.3	0.959809970404812	2.63374815955098	2.07694204017011	0.16790585647194	0.332765852876195
AC026271.5	0.912919874944261	3.17223495994123	2.66639847543266	0.121444661889837	0.266466426392919
AC026471.6	0.235295000216397	1.62149210803642	0.0363729051533182	0.850815345723807	0.929944829856264
AC027612.6	1.18910073572161	3.44124318462708	4.33398456179376	0.0532645074694159	0.157859812760957
AC034220.3	-0.0734177881367194	2.3858881715252	0.0185865643328682	0.893186708328441	0.955925604900673
AC046143.3	0.479710747763958	1.67634487944069	0.405540526308863	0.532600701915469	0.701431177118604
AC062017.1	-0.187572194521987	1.58092984942244	0.0262487431388567	0.872936557224066	0.943357362433892
AC068282.3	0.857252482954226	2.48661999353285	1.27023207523996	0.276174699310577	0.458705027041858
AC068522.4	2.73396438326798	0.802736223434521	1.39669919219841	0.249210295785661	0.429417120791722
AC073063.10	4.08072046890126	1.17903891763063	5.92639847866298	0.0239065948910186	0.0958147739259873
AC073283.4	2.4587917900772	3.012663535039	7.57762000890507	0.0138632168212494	0.0682922188963318
AC074141.3	0.968166406071218	1.61118168175508	2.35046507606062	0.143425253906924	0.298234748325564
AC079250.1	0.983476807411269	4.42662889230067	2.4975901500497	0.134239408722194	0.284831861289898
AC079922.2	1.00650953005185	3.49399800290905	4.35730093480387	0.0527482318547451	0.156914818803073
AC079922.3	-0.898740030749462	1.95025268638288	0.783027836446858	0.386166405702802	0.566760486556313
AC083884.8	-3.90793740206564	3.09848518130451	0.00367430545605696	0.953196921187767	0.991375882561059
AC084219.4	2.66257048753036	1.47364143913611	13.199549670366	0.00159676310722376	0.0187356078507902
AC090498.1	1.56696933037419	7.28253616541259	4.37579752470551	0.0541391712670646	0.159380965472642
AC091633.2	0.37479217687185	1.10376965562678	0.19273899802025	0.665193370070961	0.804655691374638
AC091729.9	0.836408915686438	1.83761697218464	1.08903131027498	0.311095628585151	0.495930547557543
AC092066.1	0.544385250716986	2.91048807693881	1.35283441281078	0.261305175460771	0.442628877702927
AC092155.1	4.28998589177943	3.7312296333037	7.48248590865041	0.014651911250703	0.0703453903113991
AC092580.4	-0.674381942479223	4.50661569282649	0.0153573037154629	0.90262504178162	0.961254313296177
AC092933.3	0.859905765223704	3.1079624909561	1.97078609716738	0.178911673341438	0.347402283323262
AC093323.3	0.157220340088815	2.71065024206766	0.0927556656871343	0.764476209098705	0.873913614479686
AC093388.3	0.247936218514721	1.1430673389368	0.0471694829273633	0.830222360921062	0.916881287998858
AC093642.5	0.183460992905658	1.59497992954646	0.0444382003626154	0.835498056409041	0.920407278642632
AC093838.4	-0.111385313466091	3.10003383637033	0.0773252243407562	0.784473677010877	0.888034558464459
AC096664.1	1.26924345724456	0.863363227676476	1.53875577872974	0.227478195916492	0.405510018696244
AC097724.3	1.14321923800405	1.30548945761043	1.9620654794954	0.177852707130174	0.345898701548812
AC098614.2	0.136960147011403	2.63114843769694	0.0213003849897085	0.885693904318755	0.951982174230966
AC104389.1	3.12381158667452	4.60202165773459	7.14978771117127	0.0154862388481669	0.0726069156144515
AC104389.2	2.78462524561743	1.18560672382428	4.23185240191034	0.0560287473870475	0.16292744385086
AC104651.2	3.24206389896886	0.660470817816719	2.01204140666596	0.169222391766999	0.334341735588944
AC104667.3	1.22894232627489	1.72985750461832	0.509266576013507	0.483392996750544	0.659078258041518
